fromNode	toNode	weight	direction	fromAltName	toAltName
ENSG00000143842	ENSG00000135127	0.0383866716781256	undirected	NA	NA
ENSG00000143842	ENSG00000114737	0.0467021993765132	undirected	NA	NA
ENSG00000174233	ENSG00000160325	0.0465486403990318	undirected	NA	NA
ENSG00000174233	ENSG00000176058	0.040362635779879	undirected	NA	NA
ENSG00000174233	ENSG00000007541	0.0454747493561673	undirected	NA	NA
ENSG00000174233	ENSG00000104866	0.0344168462883036	undirected	NA	NA
ENSG00000174233	ENSG00000171219	0.0424433721395745	undirected	NA	NA
ENSG00000174233	ENSG00000103245	0.0484528868943674	undirected	NA	NA
ENSG00000174233	ENSG00000179627	0.0513198243658459	undirected	NA	NA
ENSG00000174233	ENSG00000076826	0.0465275919698815	undirected	NA	NA
ENSG00000174233	ENSG00000135127	0.0431294037111676	undirected	NA	NA
ENSG00000174233	ENSG00000114737	0.0449475636716428	undirected	NA	NA
ENSG00000160325	ENSG00000176058	0.0512297517100218	undirected	NA	NA
ENSG00000160325	ENSG00000007541	0.0419513566480201	undirected	NA	NA
ENSG00000160325	ENSG00000104866	0.036429929786942	undirected	NA	NA
ENSG00000160325	ENSG00000171219	0.0462758284384338	undirected	NA	NA
ENSG00000160325	ENSG00000103245	0.0379342433727424	undirected	NA	NA
ENSG00000160325	ENSG00000179627	0.0446719986870384	undirected	NA	NA
ENSG00000160325	ENSG00000076826	0.051926810121065	undirected	NA	NA
ENSG00000160325	ENSG00000135127	0.0492835840567616	undirected	NA	NA
ENSG00000160325	ENSG00000114737	0.0514409106493203	undirected	NA	NA
ENSG00000176058	ENSG00000007541	0.0608359814621089	undirected	NA	NA
ENSG00000176058	ENSG00000104866	0.0508477981684383	undirected	NA	NA
ENSG00000176058	ENSG00000171219	0.0452920328139724	undirected	NA	NA
ENSG00000176058	ENSG00000103245	0.0549097197801992	undirected	NA	NA
ENSG00000176058	ENSG00000179627	0.0659086062527139	undirected	NA	NA
ENSG00000176058	ENSG00000076826	0.0454895631140145	undirected	NA	NA
ENSG00000176058	ENSG00000135127	0.0391645039379038	undirected	NA	NA
ENSG00000176058	ENSG00000114737	0.0328713819812286	undirected	NA	NA
ENSG00000007541	ENSG00000104866	0.0602316255074003	undirected	NA	NA
ENSG00000007541	ENSG00000171219	0.0459582090807646	undirected	NA	NA
ENSG00000007541	ENSG00000103245	0.0707730128211479	undirected	NA	NA
ENSG00000007541	ENSG00000179627	0.0664562063649386	undirected	NA	NA
ENSG00000007541	ENSG00000076826	0.0504320467001521	undirected	NA	NA
ENSG00000007541	ENSG00000135127	0.046247897185186	undirected	NA	NA
ENSG00000007541	ENSG00000114737	0.0252123884562444	undirected	NA	NA
ENSG00000104866	ENSG00000171219	0.040581750526164	undirected	NA	NA
ENSG00000104866	ENSG00000103245	0.0575703102475087	undirected	NA	NA
ENSG00000104866	ENSG00000179627	0.0537836549483339	undirected	NA	NA
ENSG00000104866	ENSG00000076826	0.038343798096745	undirected	NA	NA
ENSG00000104866	ENSG00000135127	0.0389772361789122	undirected	NA	NA
ENSG00000104866	ENSG00000114737	0.0260226221667073	undirected	NA	NA
ENSG00000171219	ENSG00000103245	0.0537171186574786	undirected	NA	NA
ENSG00000171219	ENSG00000179627	0.0379733992118668	undirected	NA	NA
ENSG00000171219	ENSG00000076826	0.0595107406664468	undirected	NA	NA
ENSG00000171219	ENSG00000135127	0.039335587946547	undirected	NA	NA
ENSG00000171219	ENSG00000114737	0.0277734938225403	undirected	NA	NA
ENSG00000103245	ENSG00000179627	0.0569816767937371	undirected	NA	NA
ENSG00000103245	ENSG00000076826	0.0561292730438634	undirected	NA	NA
ENSG00000103245	ENSG00000135127	0.042557651948913	undirected	NA	NA
ENSG00000103245	ENSG00000114737	0.0375669659864968	undirected	NA	NA
ENSG00000179627	ENSG00000076826	0.0424247986323956	undirected	NA	NA
ENSG00000179627	ENSG00000135127	0.0522188437750416	undirected	NA	NA
ENSG00000179627	ENSG00000114737	0.0325590429959638	undirected	NA	NA
ENSG00000076826	ENSG00000135127	0.0474619465307268	undirected	NA	NA
ENSG00000076826	ENSG00000114737	0.0378096746194308	undirected	NA	NA
ENSG00000135127	ENSG00000114737	0.0332738573284465	undirected	NA	NA
